Original_Dialect,MSA_conversion
على بالنا بلي عندها الحق في واش قالت. وهي ماكانتش ضد العدد وانما ضد ان يتم اخذ هذا العدد دفعة واحدة. كما في ظل نقص خبرة السياحة عندنا رح يكون من الصعب جدا التحكم في هذا العدد وفي مخلفاتهم,نحن نعلم أنها محقة فيما قالته، ولم تكن ضد العدد، ولكن ضد أخذ هذا العدد دفعة واحدة. ونظراً لنقص خبرتنا في السياحة، سيكون من الصعب جداً التحكم في هذا العدد وفي مخلفاتهم.
المهم و الاهم هو احترام المكان الذي نزوره. للأسف في بلادنا حتى خمس أشخاص يقدرو يشوهوا و يدمروا المكان بالوسخ و قلة احترام الأرض و قلة الذوق,الأهم هو احترام المكان الذي نزوره. للأسف، في بلادنا، حتى خمسة أشخاص يمكنهم تدمير المكان بالقمامة وقلة الاحترام.
عندك الحق كل القطاعات عندها اربابها,هي محقة، كل قطاع له أربابه.
قتلكم لازم تكونو كالم احتراما للنبات,لقد قلت لكم، يجب أن تكونوا مثل النباتات، احتراماً للطبيعة.
عندها الحق، ما نغطوش الشمس بالغربال. حتى الصخور و ما سالكتش من التخريب.,هي محقة، لا يمكننا إنكار الواقع، حتى الصخور لم تسلم من التخريب.
الصحراء الناس تروح ليها باه تعيش الخلوة و تبعد على الضجيج و يكون كاين الهدوء و السلام الداخلي ... نظن 180 بشر يروحوا للستاد يتفرجوا الماتش احسن,الصحراء مكان يذهب إليه الناس للابتعاد عن الضجيج والهدوء والسلام الداخلي. أعتقد أن 180 شخصاً سيكونون أفضل في الملعب لمشاهدة مباراة كرة قدم.
هي برك لي تعرف للطبيعة و لأسكرام و الباقي كعب و همج,هي الوحيدة التي تفهم الطبيعة وأسكرام، والباقي همج.
من لخر حابتكم تعيطولها باه تروح باطل و دير كود برمو للميزامور تاعها,تريدونها أن تأخذكم مجاناً وتمنحكم كود برومو للميزامور.
ماشي صحراء لي متهزش 150 شخص مخها لي متحملش كيفاه مجموعة شبابية يديرو نفس الخرجات بسعر اقل راعي محروقة مسكينة يحبو يضربو ضربتهم ليهود,الصحراء لا تحتمل 150 شخصاً، عقولهم لا تتحمل أن مجموعة شبابية يمكنها القيام بنفس الرحلة بسعر أقل.
الاحتكار في كل المجالات كل واحد عندو ميدان حاكمو وميقبل حتى منافس معاه علابيها ضاقتلهم,الاحتكار في كل المجالات، كل شخص لديه مجاله ولا يقبل المنافسة، لذلك ضاقت بهم.
م غلطتش كي قولت كل حاجة عندها اربابها,لم تخطئ عندما قالت أن كل شيء له أربابه.
الأغلبية راهم يقولو و يخمجو الدنيا.. المنطق تاع لمهابل..شغل لبحر كي تجو في 1000 في كار TATA مصنوعة ف 1800 و تزدمو للشواطىء هذي نورمال..زبل وين حبيت..بصح الصحراء لالا ...,الأغلبية يقولون ويدمرون كل شيء، منطق المجانين. الذهاب إلى البحر مع 1000 شخص في حافلة Tata مصنوعة في 1800 أمر طبيعي، لكن الصحراء لا...
ماقالت عيب، وين ما يروحوا يزبلوا!!! ماخلو لا بحر لا غابة باقي غي الصحراء يزبلوها و ترجع الجزائر مزبلة افريقيا,لم تقل شيئاً خاطئاً، أينما ذهبوا يتركون القمامة! لم يتركوا بحراً ولا غابة، والآن يريدون تدمير الصحراء وتحويل الجزائر إلى مزبلة أفريقيا.
ما عجبكمش الحال خاطر حسيتها دونجي عليكم,لم يعجبكم كلامها لأنها كشفت حقيقتكم.
عندها الحق في شهر اكتوبر نفس الفندق الي راه حاب ينظم الرحلة هادي,هي محقة، في شهر أكتوبر، نفس الفندق الذي يريد تنظيم هذه الرحلة، نظم رحلة أخرى.
الفيمينيست هاذو حاسبين راوحهم مايخراوش وهن او هم خير لانهم لاعباقة بالانوثة العيوب لي خلقها ربي كامل فيهم,النسويات هؤلاء يظنون أنهم لا يخطئون، وهم الأفضل لأنهم عباقرة الأنوثة، لديهم كل العيوب التي خلقها الله.
عندهم الحق واش قالو، روحو لمحرك Google و حوسو على مصطلح Tourisme de masse و تفهمو بزااف عفايس على السياحة.,"هم محقون فيما قالوه، ابحثوا عن مصطلح ""السياحة الجماعية"" على محرك Google وستفهمون الكثير عن السياحة."
غلاو عليها شربة بلاد تع. جميع وين يحبو يروحو يروحو او نتي ماشي تبون باش تحاسبي شعب او تقوليلهوم اهبتو غير ب 20 موهيم من هادا منبر نقولك ن.م او هادو صحاب تنظيم رحلات هوما ف لعوام لي فاتو خسرو صحراء ب عيباد لي كانو يدوهوم معاهوم,لقد بالغوا في السعر، بلادنا للجميع، أينما يريدون الذهاب فليذهبوا. لست تبون لتمنع الشعب أو تقول لهم اذهبوا فقط بـ 20 شخصاً. من هذا المنبر أقول لك، ن.م، هؤلاء منظمي الرحلات، هم من نظموا الرحلات في السنوات الماضية ودمروا الصحراء.
فرعون فالنهار يدخلو ليه ملايين ما صرالو والو .و كي راح يمشو 180 من ابناء الشعب للصحراء و الرمل والحجر راح يفسدوها و تصرا مشاكل هكا انتم ما تشجعوش على السياحة الداخلية و ما كمش اهل ليها . بالصح تاع روسيا تشكمولهم . بلاد الشعر,فرعون في النهار يدخل إليه الملايين ولا يحدث شيء. وعندما يريد 180 من أبناء الشعب الذهاب إلى الصحراء والرمل والحجر، سيحدثون مشاكل. أنتم لا تشجعون السياحة الداخلية، ولستم أهلاً لها. لكنكم تشجعون السياحة الروسية. بلاد الشعراء.
عندها الحق,هي محقة.
مفهمتش واش دخلها هادي تقول صحراء ملك باباها بلاك وحنا معلابالناش سبحان الله,لم أفهم، هل الصحراء ملكها؟
عرس صاحبي عرض 2000 الفين بنادم، عشيناهم، وقهويناهم، وشطحو، وشربو و في مساحة 20متر مربع، وعدات نورمال، و180 جاتهم بزاف في صحراء متخلصش,في عرس صديقي، كان هناك 2000 شخصاً، استضفناهم، وأعطيناهم القهوة، ورقصوا، وشربوا، في مساحة 20 متر مربع، ومر كل شيء على ما يرام. أما 180 شخصاً في الصحراء، فهذا كثير.
