Original_Dialect,MSA_conversion
انا مباشره عملت سكرين شوت و بعتلها شو ارد بسرعه بسرعه وصلني منها تسجيل صوتي اول مفتحتو داني لسعتني و طلعت شرار من الدان الي عالجهه التانيه لإنها كاينه مقربه التلفون من تمها كتير و بتوكل بردقان و اصوات المضغ و الحموضه كلها محصوره مع كلمه اثقلي امبق امبق امبق ترديش و اعملي بلوك الي بجيب رقمك بجيب رقم ابوكي امبق امبق خليه يعرف انك ادب بنت بالقوقب اممبح هشلق هشلق,"فقمت مباشرة بعمل لقطة شاشة وأرسلتها لها. ما إن فتحتها حتى أرسلت لي تسجيلاً صوتياً، وعندما فتحته، شعرت بألم في أذني وخرج شرر من الأذن الأخرى، لأنها كانت قريبة جداً من الهاتف وتتناول برتقالاً، وكل أصوات المضغ والحموضة كانت محصورة في التسجيل، مع كلمات: ""لا تردي، وقومي بعمل حظر، من يحصل على رقمك سيحصل على رقم أبيكِ، ليعلم أنكِ بنت مؤدبة في المجتمع""."
روح يا جرحي انا,اذهب يا جرحي، أنا
و احط اي شدو و بلشر و بكل فراغ بوجهي ادحش لون و طبقه,سأضع أي شدو وأحمر خدود، وأملأ كل فراغ في وجهي بلون وطبقة.
بتقرب لبراد بيت اشي,هل تقتربين من براد بيت؟
و مشغله الصوبا ع تلت شعلات من ورا ابوي و حاطه اغاني و بحل اسئله رياضيات وزاريه,وأشغل المدفأة على ثلاث شعلات دون علم أبي، وأضع الأغاني، وأحل مسائل الرياضيات الوزارية.
اسمع يا سيدي انا على قناعه تامه انه الله اعلم منا فينا وكل اشي فرضه الله هو الصح بحياتنا بالنسبه للزواج ربنا فرض الزواج التقليدي فهو الصح طبعا التقليدي هو انه يكون الشب عاقل بفهم ومحترم وابن عالم والبنت نفس الشي مش تكون البنت هبله عجبها شكل الشب ولا الشب تاع نسوان وعجبو طول البنت لازم يكون الهدف هو العقول بتركب ع بعض ولا لأ فبقعدو مع بعض اربع مرات وبشوفو العقول راكبه ولا لأ وبعدها بالاصول وبالدين بتنقرأ الفاتحه شهر ع الاقل وبيجي عندها خلال الشهر وبقعد معها وهي محجبه وبوجود حدا وبرضو لساتنا بنشوف العقول وبعدها ازا شافو انه في تفاهم بكتبو الكتاب وبفتره الخطبه لسا بقدروا يفسخو ازا شافو العقول مش منيله وازا شافو انهم مبسوطين وصار النصيب وتتزوجو وهيك بكون الزواج الصح هاد لو كان الواحد بفهم وبطبق الدين ورح تقل نسب الطلاق اكيد وما بنحكي لا بافلاطون ولا بمدينه فاضله اشي طبيعي والكل بقدر يطبقوا,"اسمع يا سيدي، أنا على قناعة تامة بأن الله أعلم منا بأحوالنا، وكل شيء فرضه الله هو الصواب في حياتنا. بالنسبة للزواج، فقد فرض الله الزواج التقليدي، وهو بالطبع الصواب. الزواج التقليدي يعني أن يكون الشاب عاقلاً، فاهماً، محترماً، ومن عائلة كريمة، وكذلك الفتاة يجب أن تكون على نفس المستوى، وليست سطحية تعجبها ملامح الشاب فقط، ولا الشاب يكون مغروراً بطول الفتاة. الهدف الأساسي يجب أن يكون توافق العقول.

يجتمعون أربع مرات ليروا إن كانت عقولهم متوافقة أم لا. بعد ذلك، وفقاً للأصول والدين، تُقرأ الفاتحة لمدة شهر على الأقل. خلال هذا الشهر، يزور الشاب الفتاة وهي محجبة وبوجود شخص ثالث، ويستمرون في التحقق من توافق العقول. إذا وجدوا التفاهم، يتم عقد القران. خلال فترة الخطوبة، لا يزال بإمكانهم فسخ الخطوبة إذا تبين عدم التوافق، وإذا وجدوا السعادة والتفاهم، يتزوجون. هذا هو الزواج الصحيح إذا كان الشخص يفهم ويطبق الدين، وسينخفض معدل الطلاق بالتأكيد. نحن لا نتحدث هنا عن أفلاطون ولا مدينة فاضلة، بل عن أمر طبيعي يمكن للجميع تطبيقه."
وهابي تاج راسك يا اللي تاكل من وراك اذا في الوهابيه شئ مخالف لكتاب الله سنه نبيه اذكره لا تكون كالببغاء تردد خلف الناعقين لتثبت انك على الصراط انت في هوه الخراب طنت من طنوت سوريا,الوهابي تاج رأسك، يا من تأكل من ورائه. إذا كان هناك شيء في الوهابية يخالف كتاب الله وسنة نبيه، فأخبرني به. لا تكن ببغاء تردد ما يقوله الآخرون لتثبت أنك على الطريق الصحيح. أنت في حفرة الخراب.
وهابي عفن ومكبوت تفكيرك محصور بين فخذيك فقط لاغير الجنه اللتي ستدخلها انت لا اريد دخولها جهنم اشرفلي واهون علي من ان اكون مع احد الوهابين المنحطين لواطيي الاطفال,يا وهابي عفن ومكبوت، تفكيرك محصور بين فخذيك فقط، لا شيء آخر. الجنة التي ستدخلها أنت لا أريد دخولها، جهنم أشرف وأهون علي من أن أكون مع أحد الوهابيين المنحطين.
وهاد اللي بخبص حكي ملوش معنا ابن مين هاد,وهذا الذي يثرثر بلا معنى، ابن من هو؟
وهاي المضروبه جايخه على وين,وهذه المجنونة تأتي إلى أين؟
وهذه من اكبر المشاكل التي تؤرق الشباب في هذه الايام,وهذه من أكبر المشاكل التي تؤرق الشباب في هذه الأيام.
وياريت بتظبط الكذب ماوش رجلي,يا ريت تتعلم كيف تكذب، رجلك ليست مقنعة.
اصلا المغتربين ماعاد بدهم جامعات الاردن، عل فكره في دول ثانيه وجامعات ثانيه اقوى، خليها للذنيبات,على فكرة، المغتربون لم يعودوا يريدون جامعات الأردن. هناك دول أخرى وجامعات أقوى، دعها للمحليين.
اصلا سوبر ستار للعاهات,سوبر ستار للعاهات.
اصلا كتير من البنات بدهن يحكن مع الشباب,في الواقع، الكثير من الفتيات يرغبن في التحدث مع الشباب.
اصلا هدا يمسى مرض الرهاب الاجتماعي,هذا ما يسمى بمرض الرهاب الاجتماعي.
اصلن صاحب البرنامج ماخذ شباب الامه مصخره,صاحب البرنامج يعتبر شباب الأمة مسخرة.
اكيد ماحدا بيقدر يارب اعن الفقراء واعنا مساعدتهم,بالتأكيد، لا أحد يستطيع أن يرزق الفقراء ويساعدنا في مساعدتهم.
العرب مو بتاع هي الشغلات لاكن نحن فاشلين الله معطينا كل متطلبات التحظر والتطور لاكن نحن لازقين بهلتفاهات ونضن انو هي التحظر,العرب ليسوا جيدين في هذه الأمور، لكننا فاشلون. لقد أعطانا الله كل متطلبات التحضر والتطور، لكننا ما زلنا متعلقين بهذه التفاهات ونظن أن هذا هو التحضر.
الغرب فسق وعائلات مفككه والنساء عاهرات،المدارس تعلم الجنس للاطفال يشربون الكحول وياكلون لحم الخنزير ثم يقول: وجدت في الغرب اسلام بلا مسلمين,الغرب فاسق وعائلات مفككة والنساء عاهرات، المدارس تعلم الأطفال الجنس، يشربون الكحول ويأكلون لحم الخنزير، ثم يقول: وجدت في الغرب إسلام بلا مسلمين.
الغلط مو من المشاركين الغلط من نفس البرنامج المفروض تكون فى مرحله فرز فى البدايه قبل لا يطلعو الهواء,الخطأ ليس من المشاركين، بل من البرنامج نفسه. كان من المفترض أن تكون هناك مرحلة فرز في البداية قبل ظهورهم على الهواء.
