Original_Dialect,MSA_conversion
كنت حأقولك حطيها و حتقريها بعدين,كنت سأقول لك ضعيها و ستقرئينها لاحقا
إذا حطيها انت كمان,إذا ضعيها أنت كذلك
أكيد حأحطها,بالطبع سأضعها
أكيد حأحطها,أين ذهب أسامة سمعته يدخل
وين راح أسامة سمعته بيفوت,ذهب إلى المسجد
راح على المسجد,عندما ذهبت سارة لتدرس في الصالون أخذ معطفه و خرج
لما راحت سارة عشان تدرس في الصالون أخذ جاكيته و طلع,مؤكد أنه ذهب إلى المسجد
أكيد انه راح على المسجد,مؤكد أنه ذهب إلى المسجد
مع انه لسه ضايل ساعة على صلاة العشاء,رغم أنه لا تزال ساعة على صلاة العشاء
ليش هو تضايق,لماذا هل انزعج
كان بدو ينام في الصالون فلما أجت سارة عشان تدرس ما عجبوش الوضع,كان يريد أن ينام في الصالون فلما جاءت سارة لتدرس لم يعجبه الأمر
و ليش ما نامش في الأوضه التانية,و لماذا لم ينم في الغرفة الأخرى
و ليش ما نامش في الأوضه التانية,اقترحت عليه ذلك لكنه رفض
اقترحت عليه هيك بس رفض,لما سأمسك أمي سأفعل بها ما تفعله بي سهير
لما حأمسك امي حأعمل فيها اللي بتعمله فيا سهير,لم لا تتصلين و لا تسألين عنا
ليش ما بتتصلي وما بتسأليش عنا,كم أكره أولئك الذين يفعلون ذلك
قديش بأكره هدول اللي بيعملوا هيك,كم أكره أولئك الذين يفعلون ذلك
بعرفي انه الخمس دقائق الاولى من مكالمة سهير دائما مخصصة للوم لدرجة انك بتتمني تخلصي المكالمة على طول,أتعلمين أن الدقائق الخمس الاولى من مكالمة سهير دائما مخصصة للوم لدرجة أنك تتمنين إنهاء المكالمة فورا
أما امي فلما تروح على دار ستي بتطنشك عالآخر و لما تتصلي فيها مع السلامة,أما أمي فلما تذهب إلى بيت جدتي تتجاهلك تماما و عندما تتصلين بها مع السلامة
مع السلامة,مع السلامة
كيف حالك يما,كيف حالك يا أمي
كيف حالك يما,مع السلامة
مع السلامة,ملت منا حقا
زهقت منا عنجد,حدث هذا اليوم
صار هيك اليوم,بل كل يوم
لا كل يوم,بل كل يوم
كل ما راحت امي على العاصمة,كلما ذهبت أمي إلى العاصمة
طول السنة و هي معكم سيبوها في حالها شوي,طيلة السنة و هي معكم دعوها و شأنها قليلا
انتو اشتقتولها,هل اشتقتم لها
طبعا,بالطبع
طبعا,أشتاق لها منذ غادرت
أشتقتلها من لما راحت,غدا سأتصل بها و أغني لها أغنية أمي كم أهواها
بكرة حأتصل عليها و أغنيلها أغنية أمي كم أهواها,هل كنت معي يا ميمي يوم قال لي بائع الدببة منذ ثماني سنوات و أنا أبيعهم صدقيني لم أفهم ماذا يقولون
انت كنت معي يا ميمي يوم ما قالي بياع الدباديب قبل تمن سنين و أنا بأبيعهم صدقيني ما فهمتش ايش بيقولوا,قلت له يقولون أمي كم أهواها و أشتاق لرؤياها
قلتله بيقولوا أمي كم أهواها و أشتاق لرؤياها,قلت له يقولون أمي كم أهواها و أشتاق لرؤياها
قالي يا إلهي صدقيني هذه المرة الأولى,قال لي يا إلهي صدقيني أنها المرة الأولى
من اشترى النهار,من اشترى النهار
ابوي,أبي
جبته عشان تشوف خولة إعلان المسابقة,أحضرته حتى ترى خولة إعلان المسابقة
جبته عشان تشوف خولة إعلان المسابقة,و على ما يبدو فهي غير معنية بها
الظاهر انو مش مهتمة فيها,أتعلم يا أبي أن العون الاداري أقل من المتصرف الاداري نعم إنها رتبة متدنية
عارف يابا أن المساعد الاداري أقل من المتصرف الاداري اه هي رتبة متدنية,فالعون الاداري يوظف بشهادة البكالوريا
فالعون الاداري يوظف بشهادة التوجيهي,أما المتصرف الإداري فيستطيع أن يصبح رئيس دائرة بسهولة
أما المتصرف الإداري بقدر يصير رئيس دائرة بسهولة,أما المتصرف الإداري فيستطيع أن يصبح رئيس دائرة بسهولة
الناس اللي اتصلوا فيك,الأشخاص الذين اتصلوا بك
اه,أجل
إذا اتصل هذا السيد,إذا فقد اتصل ذلك السيد
مين هذا,من هذا
مين هذا,موظف المحكمة إحتمال أنه اتصل
موظف المحكمة إحتمال انه اتصل,لا إنه اتصال قديم يوم أعطيته الرقم قال لي إنتظر سأتصل لأتأكد
لا هذا اتصال قديم يوم ما أعطيته الرقم قالي استنى حأتصل عشان أتأكد,ليس لدى أبي الكثير من الاتصالات لذلك بقي
ما عنديش يابا كتير من الاتصالات عشان هيك ضل,أتعلمين ماذا اليوم لم أشرب الحليب أحسست معكرة جدا
عارف اليوم ما شربت الحليب حاسة انو ضايجة كتير,أتعلمين ماذا اليوم لم أشرب الحليب أحسست معكرة جدا
هذا إدمان,هذا إدمان
صدقيني حسيت انه اشي ناقصني,صدقيني أحسست أن شيئا ما ينقصني
مرات بحب اني آكل اشي غير,في بعض الأحيان أحب أن آكل شيئا مغايرا
زي ايش,مثل ماذا
زي ايش,أي شيء
أي اشي,صدقيني أني لم أعد أحبه كثيرا
صدقيني بطلت أحبه كتير,و ماذا عن التونة
و ايش بالنسبة للتونة,نعم التونة ممكن
اه التونة ممكن,نعم التونة ممكن
الشيبس مضر بالصحة,الشيبس مضر بالصحة
العصائر مضرة بالصحة,العصائر مضرة بالصحة
الحلويات تضر بالصحة أكتر,الحلويات تضر بالصحة أكثر
كرهت كل هذه الشغلات,كرهت كل هذه الامور
كرهت كل هذه الشغلات,لماذا
ليش,سأشاهد المسلسل و من ثمة آتي لأغسلهم
حأتفرج المسلسل و بعدين حأجي لأغسلهم,إن شاء الله
إن شاء الله,أما أنا فسأمسح طاولة المطبخ و أدرس هنا
أما أنا فراح أمسح طاولة المطبخ و أدرس هان,أما أنا فسأمسح طاولة المطبخ و أدرس هنا
بتعرفي انه أسامة حيجي عالساعة تمنية و يقول انه حينام حتى و يطردني,أتعلمين أن أسامة سيأتي على الساعة الثامنة و يقول أنه سينام حتى و يطردني
إذا أحسن اني أطرد حالي من الأول,إذا أفضل أن أطرد نفسي أولا
عشان ما أتخانقش معه,حتى لا أتشاجر معه
بتعرفي يا سارة انه رحلة على ليون بتكلف مليونين و خمسمية,أتعلمين يا سارة أن رحلة إلى ليون تكلف مليونان و خمسمئة
بتعرفي يا سارة انه رحلة على ليون بتكلف مليونين و خمسمية,لكن ما الذي يقصدونه بابتداء من
بس ايش قصدهم بابتداء من,لا من يريد السفر فليذهب إلى باريس أو لا شيء
لا اللي بدو يسافر يروح على باريس يا إما ولا اشي,كأنك ذهبت إلى مرسيليا
كأنك رحت على مرسيليا,أضف إلى فهما ينتميان إلى دولة واحدة تزورين مارسيليا ثم تزورين باريس
بالاضافة انهم بينتموا لدولة وحدة بتزوري مارسيليا بعدين بتزوري باريس,أضف إلى فهما ينتميان إلى دولة واحدة تزورين مارسيليا ثم تزورين باريس
حكيت لنصيرة,رويت لنصيرة
قالتلي حأتصل فيهم و أستفسر عن الموضوع,قالت لي سأتصل بهم و أستفسر عن الأمر
مش فاهمة هذه الإستراتيجية,لا أفهم هذه الإستراتيجية
هذا بيسموه التسويق,هذا يسمى التسويق
هذا بيسموه التسويق,و ما الفائدة من جذب الزبون ثم يذهب من دون أن يشتري شيئا
و ايش الفايدة من جذب الزبون بعدين يروح من دون انه يشتري اشي,هناك من يأتي و يشتري بشكل عادي
